Date,Product_1,Product_2,Product_3,Product_4,Product_5,Product_6,Product_7,Product_8,Product_9,Product_10,Product_11,Product_12,Product_13,Product_14,Product_15,Product_16,Product_17,Product_18,Product_19,Product_20,Product_21,Product_22,Product_23,Product_24,Product_25,Product_26,Product_27,Product_28,Product_29,Product_30,Product_31,Product_32,Product_33,Product_34,Product_35
2017-06-27,114,96,0,0,0,181,53,93,0,21,0,0,0,70,35,39,34,49,0,0,0,0,0,29,129,16,19,0,16,65,142,21,0,48,18
2017-06-28,101,123,0,0,0,97,105,55,11,31,0,0,0,26,33,49,14,43,0,0,9,5,0,17,139,0,27,0,46,60,228,24,0,38,0
2017-06-29,61,60,0,0,0,291,84,148,0,38,0,0,0,75,45,61,51,61,0,18,12,14,0,12,194,8,16,0,35,51,269,19,0,13,0
2017-06-30,161,41,0,0,1,253,119,64,0,50,0,0,0,76,10,19,0,17,0,22,50,0,0,6,133,66,47,0,54,84,251,12,6,37,0
2017-07-01,94,75,0,25,18,139,30,180,0,136,0,0,0,46,130,83,98,125,0,0,62,1,0,22,312,32,96,0,18,94,149,63,31,1,0
2017-07-02,251,38,0,9,15,232,200,222,0,71,0,0,0,57,35,61,118,56,0,0,0,13,0,0,105,32,46,0,21,70,356,4,15,11,19
2017-07-03,121,38,0,34,0,251,98,94,0,87,0,0,0,56,38,15,62,43,0,0,0,0,0,30,66,0,45,0,0,27,195,8,3,8,6
2017-07-04,79,96,0,9,5,228,57,73,0,26,0,0,0,9,34,3,49,20,0,0,23,0,0,31,42,29,0,0,16,82,147,24,29,62,0
2017-07-05,132,24,0,0,6,201,46,91,8,32,0,0,0,20,33,61,10,22,0,0,8,0,0,11,46,37,66,0,5,29,240,3,0,0,0
2017-07-06,52,43,0,4,0,123,73,23,0,39,0,0,0,0,36,18,11,3,0,19,15,22,0,21,145,12,21,0,0,56,226,48,0,17,14
2017-07-07,79,28,0,4,0,333,52,75,15,5,0,0,0,31,62,62,6,14,0,0,0,0,0,5,176,17,56,0,17,19,167,9,34,8,25
2017-07-08,175,73,0,27,13,161,116,191,0,77,0,0,0,32,81,62,29,32,0,5,17,8,0,21,298,38,70,0,5,6,325,30,10,29,0
2017-07-09,143,91,0,13,38,244,52,211,0,84,0,0,0,97,31,58,45,0,0,0,48,7,0,36,136,34,59,0,23,71,304,6,0,27,8
2017-07-10,11,56,0,15,0,148,48,192,0,53,0,0,0,23,50,76,13,40,0,0,0,0,0,31,113,27,25,0,13,59,147,27,0,18,0
2017-07-11,96,42,0,0,0,261,25,34,0,66,0,0,0,58,47,29,15,7,0,0,20,0,0,22,93,4,16,0,28,38,99,23,0,29,0
2017-07-12,99,0,6,0,0,283,37,149,0,56,0,0,0,13,2,48,3,5,0,0,16,4,0,15,117,9,71,0,0,43,194,0,11,12,0
2017-07-13,49,98,0,0,0,264,51,163,0,14,0,0,0,40,30,19,43,13,0,13,34,0,0,5,140,49,69,0,14,44,284,0,19,4,0
2017-07-14,57,58,5,13,21,125,51,91,0,101,0,0,8,78,43,75,12,0,0,0,47,27,0,11,211,46,38,0,28,22,242,29,12,15,5
2017-07-15,155,140,0,6,0,201,56,185,0,72,0,0,4,45,47,84,25,21,0,0,116,0,0,12,396,42,35,0,60,61,279,3,0,19,0
2017-07-16,182,72,9,7,19,237,114,381,0,79,0,0,23,77,87,95,80,11,0,5,50,8,0,64,89,14,100,0,18,87,269,0,7,32,10
2017-07-17,87,137,0,18,8,262,80,107,0,15,0,0,0,64,82,24,4,0,0,0,9,5,0,27,256,7,43,0,19,103,237,0,0,0,26
2017-07-18,107,35,0,0,0,212,24,144,0,34,0,0,13,37,37,3,19,0,0,11,13,0,0,19,108,9,8,0,0,56,286,19,0,20,0
2017-07-19,99,82,0,0,20,178,32,132,0,24,0,0,0,49,40,41,0,7,0,0,23,4,0,12,209,0,64,0,7,79,248,10,1,8,0
2017-07-20,62,33,0,0,0,156,32,57,0,76,0,0,15,24,74,33,9,0,0,17,13,15,0,31,151,7,19,0,7,39,212,6,0,5,7
2017-07-21,53,70,0,0,0,281,73,91,0,29,0,0,62,37,62,59,0,0,0,0,15,3,0,4,175,45,61,0,11,37,216,56,0,7,0
2017-07-22,79,139,0,1,12,122,88,196,0,50,0,0,0,32,63,32,63,0,0,7,59,13,0,36,130,30,73,0,39,41,351,26,6,36,0
2017-07-23,82,155,0,3,10,190,91,241,5,179,0,0,20,52,30,38,26,8,0,19,41,27,0,82,202,60,123,0,32,54,105,2,0,21,16
2017-07-24,122,16,0,0,6,228,40,118,0,52,0,0,19,61,19,14,0,0,0,3,16,0,0,0,187,25,25,0,0,39,226,0,0,11,9
2017-07-25,36,69,0,0,15,250,41,59,0,0,0,0,7,39,52,0,12,7,0,0,0,0,0,24,146,0,13,0,8,63,152,18,0,10,0
2017-07-26,39,92,0,11,0,61,106,114,0,28,0,0,13,46,7,64,22,22,0,0,29,0,0,26,189,36,17,0,14,30,176,28,7,0,0
2017-07-27,117,34,0,4,6,168,2,112,0,23,0,0,0,46,27,63,82,20,0,0,75,0,0,0,68,31,29,0,0,34,87,7,0,16,0
2017-07-28,125,87,0,10,0,213,46,81,0,62,0,0,8,49,94,67,68,0,0,0,7,0,0,49,381,11,66,0,17,43,305,38,4,5,0
2017-07-29,77,107,0,5,0,232,48,206,0,72,0,0,0,103,101,10,86,24,5,0,58,12,0,29,150,52,80,0,32,58,228,13,0,28,0
2017-07-30,150,34,0,0,0,125,183,160,0,52,0,0,20,15,69,59,93,19,0,39,12,7,0,103,225,51,24,0,11,22,213,23,0,0,0
2017-07-31,142,62,0,0,4,402,41,110,0,50,0,0,22,9,30,55,20,0,0,18,19,0,0,12,64,7,125,0,4,47,128,0,0,7,32
2017-08-01,237,70,0,0,24,228,58,42,0,31,0,0,16,23,6,39,62,0,0,0,11,4,19,6,172,0,35,0,3,48,82,34,0,21,0
2017-08-02,150,104,14,12,7,203,28,125,0,29,0,0,0,23,38,63,84,0,0,9,28,0,0,16,49,5,6,0,0,31,235,17,0,15,0
2017-08-03,98,72,0,24,10,247,85,120,0,28,0,0,15,63,37,21,48,0,0,13,21,8,9,50,162,35,24,0,17,65,203,0,0,0,0
2017-08-04,102,48,0,2,13,172,42,124,0,71,0,0,13,25,66,43,74,0,0,0,22,0,0,18,219,26,32,0,38,64,163,4,0,3,11
2017-08-05,86,44,0,20,0,214,50,141,0,114,0,0,20,51,79,60,31,0,0,0,74,0,0,25,225,3,89,0,35,40,196,8,0,4,0
2017-08-06,108,103,0,3,0,183,79,157,0,108,0,0,22,43,22,54,44,0,17,7,63,0,0,15,141,47,79,0,0,40,318,24,7,0,31
2017-08-07,80,15,0,0,10,233,36,121,0,65,0,0,23,10,25,65,25,0,0,10,11,0,0,33,116,19,14,0,7,24,93,25,0,0,0
2017-08-08,36,41,0,22,0,208,40,68,0,23,0,0,35,25,18,35,22,0,9,0,0,0,0,0,277,21,61,0,4,9,68,17,0,0,22
2017-08-09,41,81,0,0,3,238,42,54,0,23,0,0,20,3,39,21,13,12,0,0,11,0,0,24,254,26,51,0,0,58,100,13,14,0,5
2017-08-10,102,29,0,13,13,177,6,208,0,48,0,0,12,20,32,38,33,0,0,0,4,0,0,23,84,0,133,0,0,91,220,22,0,24,0
2017-08-11,131,37,0,0,15,263,23,69,0,40,0,0,26,78,102,21,23,0,0,0,58,15,0,15,172,11,59,0,4,51,86,43,0,31,0
2017-08-12,140,72,0,0,0,123,178,191,0,34,0,0,6,23,53,40,25,0,0,0,81,9,0,28,276,28,108,0,12,93,204,8,9,8,0
2017-08-13,122,104,0,15,14,256,49,209,0,31,0,0,11,38,100,87,44,0,0,8,22,0,0,55,118,6,112,0,31,97,372,6,1,12,0
2017-08-14,86,64,0,0,0,351,69,66,0,58,0,0,0,34,29,64,19,0,0,0,0,0,0,5,196,9,28,0,21,2,82,2,0,16,14
2017-08-15,34,18,0,0,11,199,7,26,0,29,0,0,36,0,43,5,41,0,1,0,0,0,12,19,134,40,54,0,9,33,108,0,0,6,0
2017-08-16,92,51,0,0,0,152,71,104,0,31,0,0,11,5,70,33,0,0,0,7,0,8,0,11,196,41,65,0,8,39,199,39,0,0,0
2017-08-17,22,38,0,10,0,262,43,128,0,44,0,0,16,36,32,61,39,15,0,3,0,0,7,25,187,45,10,0,5,25,76,15,0,0,0
2017-08-18,103,79,0,30,0,187,79,168,0,79,0,0,45,39,17,6,4,24,0,0,41,0,1,0,182,8,14,0,44,26,86,26,0,21,0
2017-08-19,107,51,0,0,15,238,43,317,0,57,0,0,24,13,130,65,14,126,0,5,110,0,0,6,246,14,35,0,21,49,77,0,0,24,0
2017-08-20,92,64,0,12,30,125,25,167,0,136,0,0,78,78,109,43,13,45,8,0,63,2,0,34,292,14,56,0,22,53,166,0,0,16,0
2017-08-21,79,24,4,10,0,197,9,49,0,2,0,0,14,20,34,24,20,46,0,8,6,9,0,0,145,7,44,0,25,14,18,31,0,11,21
2017-08-22,31,17,53,26,17,237,25,42,0,32,0,0,16,33,39,13,5,73,0,0,0,0,0,0,126,0,31,0,0,13,56,0,0,23,0
2017-08-23,48,0,114,0,4,230,66,21,0,5,0,0,50,47,39,22,3,59,0,17,17,0,0,0,133,14,22,0,0,15,52,15,0,10,0
2017-08-24,9,60,78,5,15,165,51,81,0,29,0,0,54,22,79,9,0,102,0,0,3,0,0,15,161,33,16,0,14,53,128,8,0,23,0
2017-08-25,83,0,167,0,0,163,53,114,0,43,0,0,71,21,33,33,50,83,0,0,54,0,0,0,107,12,26,0,11,10,130,2,0,15,0
2017-08-26,61,50,158,5,0,155,53,122,0,67,0,0,11,30,54,18,18,78,9,0,171,0,12,39,139,27,22,0,36,65,273,41,0,9,0
2017-08-27,152,34,125,0,2,154,90,123,0,55,0,0,14,96,55,43,2,112,0,7,45,0,0,16,167,38,80,0,41,52,89,34,5,22,0
2017-08-28,110,4,53,14,0,221,24,73,0,40,0,0,43,34,38,38,0,22,0,16,0,0,0,13,98,6,6,0,3,58,43,9,0,8,24
2017-08-29,103,15,19,0,0,185,22,41,0,2,0,0,79,6,44,24,4,65,0,8,0,0,0,3,46,15,24,0,2,15,21,10,10,0,0
2017-08-30,19,21,88,8,10,158,11,52,0,27,0,0,75,41,2,14,0,48,4,0,0,0,5,0,87,28,13,0,8,37,46,15,0,9,0
2017-08-31,39,17,96,0,0,244,40,13,0,62,0,0,22,102,7,30,6,59,15,0,0,0,0,0,101,25,19,0,0,13,68,0,0,17,0
2017-09-01,57,11,126,3,0,226,45,94,0,89,0,0,19,50,48,25,16,120,0,4,47,0,0,25,127,5,50,0,28,35,71,0,21,19,3
2017-09-02,147,4,230,8,25,65,114,97,0,53,0,0,24,39,67,120,39,125,13,0,86,0,0,43,194,10,70,0,13,111,128,0,1,18,0
2017-09-03,77,67,109,20,0,221,92,128,0,64,0,0,60,72,99,48,18,122,12,15,37,0,0,68,374,0,71,0,14,63,201,13,15,10,0
2017-09-04,97,6,37,0,11,178,67,96,0,27,0,0,35,10,11,19,42,69,0,7,7,5,2,41,171,9,27,0,5,55,14,17,0,28,11
2017-09-05,16,3,61,0,4,224,35,59,0,0,0,0,22,15,40,11,6,68,0,5,39,0,0,9,174,18,22,0,0,26,57,3,14,0,0
2017-09-06,73,19,74,0,0,109,2,72,0,32,0,0,48,60,16,24,9,137,0,0,0,0,0,36,19,7,5,0,0,80,39,0,0,24,0
2017-09-07,52,25,59,15,0,160,21,97,0,25,0,0,43,14,69,13,0,114,0,0,0,19,0,0,163,0,60,0,0,43,29,0,5,0,0
2017-09-08,95,27,35,0,0,312,82,56,0,12,0,0,14,50,29,20,15,148,0,9,71,4,0,0,96,21,53,0,5,23,77,38,0,2,0
2017-09-09,99,13,51,12,0,104,91,165,0,47,0,0,50,30,47,19,53,126,0,0,164,0,0,36,124,33,94,0,0,28,63,25,25,13,0
2017-09-10,56,27,48,13,17,252,71,145,0,44,0,0,16,29,52,0,67,158,8,8,65,13,0,34,128,21,26,0,24,66,107,42,15,10,4
2017-09-11,22,33,52,24,0,152,51,52,0,10,0,0,43,37,11,39,10,130,0,5,0,0,0,6,90,12,31,0,18,5,36,4,0,2,0
2017-09-12,50,0,50,0,0,81,8,109,0,8,0,0,45,38,5,12,47,73,20,0,4,0,0,22,102,0,7,0,0,27,28,0,0,4,0
2017-09-13,10,39,121,9,0,88,103,48,0,23,0,0,56,42,35,36,11,130,0,0,21,0,0,0,66,14,79,0,6,39,16,3,0,0,14
2017-09-14,59,10,89,0,0,150,14,27,0,26,0,0,12,80,36,42,46,127,0,2,35,0,0,0,57,17,24,0,13,41,39,7,15,4,0
2017-09-15,61,45,121,18,0,183,68,127,0,40,0,0,33,33,47,93,46,177,0,11,35,0,5,19,161,6,18,0,30,55,16,10,17,12,0
2017-09-16,200,54,367,20,17,192,176,233,0,85,0,0,74,48,59,75,72,321,31,0,135,0,0,65,200,11,48,0,42,86,184,20,4,35,0
2017-09-17,122,70,245,0,13,257,96,340,0,103,0,0,15,42,55,28,12,115,0,0,48,0,0,19,245,16,35,0,20,81,55,22,0,11,29
2017-09-18,57,46,171,0,0,122,33,71,0,44,0,0,43,67,33,6,52,86,19,0,31,15,0,0,115,16,44,0,16,22,67,11,17,0,6
2017-09-19,81,56,217,0,0,172,27,29,0,19,0,0,109,47,7,0,53,127,0,0,0,0,32,11,80,20,29,0,10,0,8,11,19,0,0
2017-09-20,64,106,200,0,0,192,12,53,0,0,0,0,29,37,12,18,2,62,0,0,13,0,0,0,101,19,16,0,10,19,50,0,9,11,0
2017-09-21,61,96,150,7,18,139,26,37,0,32,0,0,26,24,0,43,61,72,5,0,4,0,11,0,62,0,17,0,32,45,13,20,40,18,0
2017-09-22,56,170,357,0,0,176,69,87,0,26,0,0,30,88,24,43,61,117,13,5,29,0,0,7,145,55,25,0,22,0,33,12,11,0,0
2017-09-23,74,27,287,13,0,215,52,155,0,162,0,0,56,10,33,73,57,191,0,2,72,0,0,34,304,16,17,0,21,84,64,47,0,0,0
2017-09-24,107,39,376,0,11,92,48,195,0,16,0,0,30,44,60,38,41,196,9,0,106,0,0,32,223,15,41,0,11,23,176,34,26,9,2
2017-09-25,42,45,144,0,19,345,45,109,0,6,0,0,11,80,79,5,51,149,0,0,10,14,0,9,44,19,36,0,21,45,18,0,12,0,0
2017-09-26,79,32,94,0,0,167,29,77,0,38,0,0,8,25,18,20,16,133,0,0,0,0,0,13,76,0,24,0,2,64,26,0,11,10,0
2017-09-27,124,42,111,0,0,90,40,54,0,42,0,0,69,177,42,60,12,123,10,0,0,0,0,5,216,17,27,0,22,107,73,8,0,18,0
2017-09-28,40,43,56,0,11,118,50,142,0,59,0,0,64,62,19,41,61,54,10,0,0,0,0,18,82,6,48,0,12,34,84,5,5,0,0
2017-09-29,101,25,106,0,12,81,34,125,0,72,0,0,21,20,26,13,0,133,0,0,10,6,0,35,291,4,17,0,20,63,170,17,2,8,6
2017-09-30,146,70,104,5,0,68,78,131,0,83,0,0,27,17,98,19,17,238,0,0,144,0,0,52,254,18,70,0,4,44,202,22,0,92,0
2017-10-01,124,52,100,18,0,166,78,213,0,70,0,0,46,55,31,15,25,150,0,24,105,9,0,34,220,47,39,0,8,95,151,18,27,9,8
2017-10-02,83,42,45,0,0,190,10,56,0,38,0,0,43,27,50,41,11,102,0,0,3,0,7,0,126,0,35,0,0,57,12,0,0,24,0
2017-10-03,56,44,71,0,0,229,40,60,0,32,0,0,37,36,9,36,11,85,0,0,34,0,2,41,97,0,21,0,0,23,94,0,4,12,0
2017-10-04,84,79,97,0,0,224,19,92,0,28,0,0,54,21,69,29,12,91,2,0,6,0,17,7,62,0,15,0,9,27,35,0,7,0,0
2017-10-05,7,27,177,0,0,76,35,63,0,21,0,0,30,35,72,28,20,111,0,0,0,0,0,0,88,40,19,0,0,63,50,0,26,0,0
2017-10-06,71,22,262,2,9,119,91,108,0,13,0,0,68,40,0,21,5,75,0,4,47,0,0,0,141,0,15,0,0,55,73,0,23,9,0
2017-10-07,88,100,283,19,0,143,43,107,0,13,0,0,28,48,73,30,81,88,93,0,92,19,0,54,218,15,50,0,8,5,187,17,21,16,0
2017-10-08,172,81,409,0,12,95,66,169,0,97,0,0,57,14,40,17,88,155,4,0,113,0,0,48,184,19,39,0,27,94,103,24,16,37,6
2017-10-09,36,72,95,0,3,176,33,85,0,34,0,0,34,9,14,50,17,53,0,0,27,0,0,13,127,17,46,0,29,105,73,9,19,0,0
2017-10-10,35,64,129,0,28,148,26,60,0,15,0,0,14,34,10,35,82,110,30,0,9,0,0,35,151,14,27,0,22,71,31,18,2,60,0
2017-10-11,63,61,99,0,10,99,78,26,0,53,0,0,33,49,22,7,7,42,0,0,10,0,0,8,115,10,40,0,11,60,31,16,22,12,11
2017-10-12,58,80,197,0,8,95,61,81,0,21,0,0,59,4,32,72,35,102,0,10,0,0,5,11,108,12,38,0,0,77,21,14,9,5,0
2017-10-13,103,65,167,0,0,110,52,91,0,81,0,0,29,71,65,42,49,201,15,10,20,0,8,11,392,8,9,0,6,88,19,14,9,0,0
2017-10-14,151,176,460,15,0,58,85,133,0,121,0,0,17,112,46,32,101,268,9,0,44,54,4,22,224,0,93,0,20,21,162,13,0,82,0
2017-10-15,122,69,231,0,11,206,67,196,0,124,0,0,69,58,56,76,34,161,0,14,45,0,0,25,308,18,43,0,14,207,103,4,0,39,7
2017-10-16,24,29,172,0,0,204,23,148,0,26,0,0,10,39,10,27,7,79,0,0,0,0,0,21,90,51,16,0,0,110,56,0,0,1,1
2017-10-17,116,51,120,0,0,184,115,39,0,12,0,0,24,9,53,0,1,24,0,0,9,0,0,0,208,3,41,0,16,55,24,7,0,6,0
2017-10-18,72,83,207,0,0,162,0,99,0,87,0,0,92,74,25,6,23,79,5,25,0,8,0,2,104,0,11,0,15,67,65,0,6,8,6
2017-10-19,81,60,181,0,12,211,31,37,0,41,0,0,23,206,18,39,8,142,0,0,26,0,0,15,117,22,28,0,3,46,5,0,9,0,0
2017-10-20,66,51,285,11,0,198,71,80,0,42,0,0,61,36,45,23,49,118,0,0,14,0,0,6,171,11,30,0,24,44,54,0,15,15,0
2017-10-21,133,85,538,17,0,169,63,183,0,84,0,0,15,70,89,45,97,212,8,13,65,4,0,27,116,15,28,0,13,54,94,22,30,16,0
2017-10-22,72,89,448,0,0,99,44,256,0,68,0,0,26,84,10,16,18,182,26,0,61,13,0,42,210,10,47,0,34,157,58,18,9,20,18
2017-10-23,50,22,272,26,3,149,42,121,0,77,0,0,45,8,55,12,52,54,0,0,0,0,0,7,201,0,0,0,0,129,48,0,6,0,0
2017-10-24,128,19,87,0,0,170,21,87,0,41,0,0,23,35,47,38,0,86,0,17,10,0,6,5,123,0,30,0,3,74,7,0,0,17,0
2017-10-25,49,97,215,0,0,154,9,131,0,30,0,0,84,61,28,0,17,34,9,14,36,0,7,23,192,17,27,0,0,36,26,0,15,0,0
2017-10-26,94,10,173,12,0,65,47,206,0,63,0,0,105,82,22,41,9,79,0,5,0,20,0,0,63,25,40,0,0,51,48,0,0,10,0
2017-10-27,101,86,404,10,0,193,85,148,0,25,0,0,82,43,71,67,51,154,0,0,40,3,0,12,120,11,50,0,16,85,52,8,0,63,0
2017-10-28,94,102,643,20,0,144,41,203,0,10,0,0,30,20,62,41,41,121,24,10,80,0,0,33,288,5,7,0,42,78,101,18,23,29,0
2017-10-29,39,115,491,15,0,91,65,192,0,88,0,0,50,64,72,18,52,198,23,0,128,0,0,35,158,20,41,0,0,176,183,0,5,28,0
2017-10-30,108,23,215,0,0,169,43,76,0,19,0,0,57,54,60,17,10,112,0,0,0,0,17,3,51,0,7,0,30,25,41,0,0,0,0
2017-10-31,43,16,301,0,19,217,38,38,0,7,0,0,16,37,13,0,78,60,0,0,23,0,0,11,286,0,16,0,0,119,47,9,7,43,0
2017-11-01,128,30,185,10,0,170,38,84,0,85,0,0,56,178,62,0,30,86,0,0,0,0,18,11,125,32,14,0,0,140,27,16,14,17,0
2017-11-02,106,124,494,19,19,173,122,145,0,72,0,0,51,39,57,56,52,152,17,0,35,0,8,49,98,0,9,0,0,63,31,13,0,8,0
2017-11-03,34,99,488,2,9,188,16,151,0,103,0,0,11,128,31,24,44,91,0,0,27,0,31,27,250,0,14,0,41,154,91,27,10,9,0
2017-11-04,227,92,431,21,6,225,62,110,0,82,0,0,32,13,15,10,67,102,18,5,73,42,18,57,271,0,41,0,17,95,119,0,0,41,0
2017-11-05,50,97,277,5,16,234,58,123,0,57,0,0,79,126,73,27,2,167,16,0,68,0,70,11,164,0,84,0,1,89,84,19,24,7,5
2017-11-06,45,33,208,0,0,249,23,99,0,17,0,0,56,0,6,42,7,103,0,0,21,0,37,20,122,13,11,0,4,10,34,0,0,10,0
2017-11-07,27,24,129,7,0,58,25,142,0,21,0,0,57,45,27,11,27,57,9,0,20,0,29,19,91,0,22,0,5,15,68,0,2,11,0
2017-11-08,42,42,238,0,0,116,8,33,2,8,0,0,42,171,12,6,15,128,0,0,10,0,24,0,129,20,9,0,26,58,24,0,14,12,0
2017-11-09,103,27,94,0,19,135,65,97,0,16,0,0,60,81,58,0,77,69,0,14,34,0,0,17,119,10,8,0,12,65,9,0,0,0,16
2017-11-10,89,83,173,22,8,166,23,140,0,90,0,0,12,28,77,29,54,204,0,0,21,0,0,7,302,0,36,0,18,149,19,0,22,12,1
2017-11-11,119,83,331,9,7,98,96,149,0,144,23,0,43,98,11,27,16,184,7,0,230,0,65,0,312,13,39,0,14,186,87,7,19,11,10
2017-11-12,72,104,319,18,0,128,72,174,0,121,18,0,47,20,47,32,14,195,31,0,94,3,17,72,275,9,56,0,30,159,117,0,43,15,0
2017-11-13,129,51,163,14,0,52,14,90,0,51,16,0,69,6,31,10,7,91,21,0,24,0,5,37,102,0,4,0,7,63,0,0,0,6,0
2017-11-14,48,31,193,0,0,126,39,47,0,7,0,0,24,40,59,18,0,102,17,0,9,2,5,10,192,11,0,0,4,68,104,0,0,0,0
2017-11-15,71,100,303,5,0,91,68,68,0,51,89,0,41,30,52,4,28,53,81,9,14,0,73,43,148,21,9,0,20,83,24,6,0,19,15
2017-11-16,56,62,165,8,9,161,56,55,0,8,111,0,39,48,49,35,0,121,53,0,31,21,10,35,89,26,48,0,3,21,17,0,10,0,32
2017-11-17,49,121,429,11,0,203,79,103,0,28,39,0,75,28,70,17,41,96,47,0,55,6,27,48,133,13,47,0,26,171,14,28,0,14,3
2017-11-18,101,123,628,0,0,105,168,159,0,110,150,0,50,40,46,29,53,137,125,0,132,16,69,23,209,25,41,0,8,103,52,33,0,0,0
2017-11-19,189,101,483,33,0,94,55,107,0,58,48,0,0,95,30,51,15,166,93,0,158,0,71,45,206,12,54,0,11,62,151,17,0,76,0
2017-11-20,71,12,330,2,0,197,54,205,0,63,20,0,38,43,41,13,51,97,46,3,81,0,66,42,118,0,42,0,15,157,33,1,8,16,0
2017-11-21,34,25,170,23,0,148,6,117,0,17,86,0,44,83,8,10,25,63,40,9,44,0,22,10,108,0,12,0,10,50,21,0,19,0,0
2017-11-22,111,35,313,0,27,119,38,76,0,40,17,0,26,207,21,34,19,111,67,0,1,3,27,0,163,14,34,0,9,43,49,13,20,14,0
2017-11-23,64,38,169,8,0,140,77,53,0,16,40,0,23,44,33,2,22,58,80,9,14,0,45,24,107,24,35,0,5,41,63,8,13,19,0
2017-11-24,88,77,362,16,0,63,79,73,0,28,47,0,20,5,39,17,56,135,116,0,45,41,5,28,151,0,28,0,5,3,131,0,8,17,0
2017-11-25,130,113,458,0,0,124,101,203,0,68,82,0,32,89,57,52,113,140,91,3,186,12,102,55,169,10,26,0,27,93,124,0,0,0,0
2017-11-26,120,43,409,16,14,81,68,290,0,108,38,0,37,163,80,0,45,145,16,3,51,0,48,0,221,15,50,0,26,94,37,17,0,22,10
2017-11-27,31,33,138,0,0,210,14,67,0,7,14,0,15,96,14,25,11,64,22,0,5,0,15,12,147,3,0,0,0,52,26,0,17,9,0
2017-11-28,7,19,136,0,0,110,47,54,0,18,40,0,69,48,24,7,45,139,79,0,6,0,52,0,70,4,27,0,0,14,49,14,8,0,0
2017-11-29,40,124,234,0,3,131,28,76,0,6,22,0,60,253,40,0,35,86,15,0,8,11,47,0,124,0,12,0,0,30,78,14,0,18,0
2017-11-30,74,39,206,14,0,189,80,85,0,41,57,0,37,8,59,20,7,99,75,0,19,0,35,16,168,0,0,0,24,97,8,0,7,5,0
2017-12-01,86,35,260,0,2,213,41,99,0,24,43,0,106,116,56,26,80,195,96,25,135,16,17,75,435,18,18,0,0,158,89,0,30,24,0
2017-12-02,128,43,538,0,15,86,64,80,0,113,62,0,19,42,38,8,44,136,111,0,229,6,100,31,145,7,10,0,16,215,113,9,40,12,0
2017-12-03,113,85,413,15,0,145,66,227,0,68,80,0,53,70,41,11,26,196,140,11,201,0,6,43,296,0,16,0,31,165,95,11,0,0,11
2017-12-04,56,73,226,6,6,227,21,79,0,39,53,0,41,62,14,30,31,105,77,12,7,19,5,20,66,17,14,0,20,116,20,0,0,43,0
2017-12-05,64,19,134,0,0,149,18,80,0,24,20,0,37,115,38,6,14,117,52,0,31,0,24,49,156,0,7,0,14,25,19,0,0,15,13
2017-12-06,35,89,39,8,2,156,18,78,0,15,54,0,66,162,40,12,9,78,75,0,57,16,14,9,99,2,14,0,0,53,43,0,11,3,12
2017-12-07,36,53,168,23,7,116,178,112,0,57,49,0,67,70,20,15,9,74,135,0,80,0,38,73,279,15,21,0,11,95,10,12,0,6,13
2017-12-08,122,148,205,0,8,108,58,123,0,20,35,0,39,14,25,28,35,87,110,11,130,0,27,42,159,0,21,0,17,113,66,0,0,64,0
2017-12-09,81,63,498,25,8,65,110,177,0,54,96,0,61,83,66,95,11,160,168,12,269,10,42,15,355,0,19,0,4,148,107,16,4,21,0
2017-12-10,143,123,408,26,9,137,39,196,0,94,60,0,0,150,30,26,17,154,99,12,193,17,22,92,211,13,0,0,23,88,76,8,46,16,0
2017-12-11,47,112,197,2,0,134,67,82,0,8,61,0,30,69,40,8,28,99,41,10,20,0,25,32,167,28,0,0,5,54,13,13,38,0,0
2017-12-12,42,44,274,0,8,76,50,92,0,27,49,0,28,23,28,17,5,46,72,0,89,17,36,41,131,14,43,0,4,19,66,0,3,5,0
2017-12-13,55,35,195,0,0,102,32,207,4,31,3,0,77,144,14,0,59,155,143,0,48,0,22,28,42,2,0,0,9,56,35,9,7,18,0
2017-12-14,140,79,248,0,0,122,87,132,15,57,38,0,61,40,10,33,57,109,198,4,68,0,64,42,100,10,11,0,0,128,21,16,0,3,0
2017-12-15,68,83,292,0,8,169,67,127,32,79,30,0,56,39,55,17,81,136,122,6,232,33,29,69,249,0,5,0,18,146,74,2,37,41,0
2017-12-16,89,21,592,1,4,141,77,148,68,18,33,0,48,82,19,18,31,147,212,15,397,3,16,86,118,15,28,0,0,260,40,0,22,31,0
2017-12-17,103,80,379,33,4,189,49,209,27,59,41,0,15,64,4,60,15,86,89,0,204,27,70,115,209,14,25,0,34,133,56,1,0,3,8
2017-12-18,33,49,198,7,14,220,41,111,20,45,11,0,69,63,37,28,104,120,62,18,45,0,35,41,240,0,57,0,0,106,34,0,20,0,18
2017-12-19,108,52,289,4,0,132,0,155,13,11,7,0,78,71,16,36,41,128,112,0,96,4,6,27,100,8,74,0,7,148,24,0,12,19,9
2017-12-20,62,40,345,32,3,45,100,103,21,11,34,0,45,198,21,41,9,91,321,0,86,16,30,45,225,11,23,0,16,211,29,9,14,10,7
2017-12-21,24,50,350,17,8,152,69,160,48,37,86,0,59,77,22,18,71,120,317,8,202,27,35,33,150,11,21,0,7,153,27,10,7,55,0
2017-12-22,64,26,376,7,29,195,90,152,0,40,119,0,23,63,29,17,31,37,195,23,119,30,29,59,114,28,10,0,17,179,70,13,10,34,18
